movie_id,tmdb_id,release_date,genres,original_language,runtime,vote_average,poster_path,title,overview
the-angry-birds-movie,153518,2016-05-11,"['Animation', 'Adventure', 'Comedy', 'Family']",en,97,3.1,/iOH0fEFtV9z9rZp9zmBFGGeWicv.jpg,The Angry Birds Movie,"An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to."
the-angry-birds-movie-2,454640,2019-08-02,"['Animation', 'Action', 'Fantasy', 'Adventure', 'Comedy', 'Family']",en,97,3.5,/dz3AjGWAPV4cK8lRDY0DdaVfGUK.jpg,The Angry Birds Movie 2,"Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine."
the-animal,11090,2001-06-01,['Comedy'],en,83,2.5,/oNxEXmKTZtECHs0bQbI6dQoXYMV.jpg,The Animal,"When loser Marvin Mange is involved in a horrible car accident, he's brought back to life by a deranged scientist as half man and half animal. His newfound powers are awesome -- but their adverse side effects could take over his life. Now, Marvin must fight to control his crazy primal urges around his new squeeze, Rianna, and his rival, Sgt. Sisk, who both think he's one cool cat."
the-animatrix,55931,2003-05-09,"['Animation', 'Science Fiction']",en,102,3.6,/g52SOsTvdjzY8oPIn5znLJMzLHG.jpg,The Animatrix,"Straight from the creators of the groundbreaking Matrix trilogy, this collection of short animated films from the world's leading anime directors fuses computer graphics and Japanese anime to provide the background of the Matrix universe and the conflict between man and machines. The shorts include Final Flight of the Osiris, The Second Renaissance, Kid's Story, Program, World Record, Beyond, A Detective Story and Matriculated."
the-ant-bully,9906,2006-07-28,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']",en,89,2.9,/oFuqX0inTvbA1XAFv2x3CQnI65m.jpg,The Ant Bully,"Fed up with being targeted by the neighborhood bully, 10-year-old Lucas Nickle vents his frustrations on the anthill in his front yard ... until the insects shrink him to the size of a bug with a magic elixir. Convicted of ""crimes against the colony,"" Lucas can only regain his freedom by living with the ants and learning their ways."
the-apartment,284,1960-06-21,"['Comedy', 'Drama', 'Romance']",en,125,4.1,/hhSRt1KKfRT0yEhEtRW3qp31JFU.jpg,The Apartment,"Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve."
the-aristocats,10112,1970-12-24,"['Animation', 'Comedy', 'Family', 'Adventure']",en,78,3.6,/1BVOSmQUhphMgnTxnXyfQ9tL1Sc.jpg,The Aristocats,"When Madame Adelaide Bonfamille leaves her fortune to Duchess and her children—Bonfamille’s beloved family of cats—the butler plots to steal the money and kidnaps the legatees, leaving them out on a country road. All seems lost until the wily Thomas O’Malley Cat and his jazz-playing alley cats come to the aristocats’ rescue."
the-arrival-of-a-train-at-la-ciotat,160,1896-06-30,['Documentary'],fr,1,3.5,/m5HSlaNCzwV95rAriDmT19el5h1.jpg,The Arrival of a Train at La Ciotat,"A group of people are standing along the platform of a railway station in La Ciotat, waiting for a train. One is seen coming, at some distance, and eventually stops at the platform. Doors of the railway-cars open and attendants help passengers off and on.  Popular legend has it that, when this film was shown, the first-night audience fled the café in terror, fearing being run over by the ""approaching"" train. This legend has since been identified as promotional embellishment, though there is evidence to suggest that people were astounded at the capabilities of the Lumières' cinématographe."
the-art-of-self-defense-2019,480001,2019-07-12,"['Comedy', 'Thriller', 'Drama', 'Mystery']",en,104,3.3,/bTq793Qwl3tCXb94zrDPAwppbsC.jpg,The Art of Self-Defense,"Casey is attacked at random on the street and enlists in a local dojo led by a charismatic and mysterious Sensei in an effort to learn how to defend himself. What he uncovers is a sinister world of fraternity, violence and hypermasculinity and a woman fighting for her place in it."
the-artist,74643,2011-10-12,"['Drama', 'Comedy', 'Romance']",fr,100,3.7,/z68py0ZqPgeacGPG54AGVRbNBS7.jpg,The Artist,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break."
the-ascent,50183,1977-04-02,"['Drama', 'War']",ru,111,4.0,/nbGyTnH1TREKgZXLxEJNnDVohYC.jpg,The Ascent,"Two Soviet partisans leave their starving band to get supplies from a nearby farm. The Germans have reached the farm first, so the pair must go on a journey deep into occupied territory, a voyage that will also take them deep into their souls."
the-asphalt-jungle,16958,1950-05-12,"['Crime', 'Drama']",en,112,3.8,/8xsUnT0P2fJWQv9jGDhs3i9Zx2l.jpg,The Asphalt Jungle,"Recently paroled from prison, legendary burglar ""Doc"" Riedenschneider, with funding from Alonzo Emmerich, a crooked lawyer, gathers a small group of veteran criminals together in the Midwest for a big jewel heist."
the-assassin-2015,253450,2015-08-27,"['Drama', 'Action', 'History']",zh,105,3.2,/10RcGMfzg2lIW1aLcR4ILfNbHK2.jpg,The Assassin,"9th century China. Ten year old general’s daughter Nie Yinniang is abducted by a nun who initiates her into the martial arts, transforming her into an exceptional assassin charged with eliminating cruel and corrupt local governors. One day, having failed in a task, she is sent back by her mistress to the land of her birth, with orders to kill the man to whom she was promised – a cousin who now leads the largest military region in North China. After 13 years of exile, the young woman must confront her parents, her memories and her long-repressed feelings."
the-assassination-of-jesse-james-by-the-coward-robert-ford,4512,2007-09-20,"['Drama', 'Western']",en,159,3.5,/2d1S6fJS80fvseg6mJE8eq5o7Kx.jpg,The Assassination of Jesse James by the Coward Robert Ford,"Outlaw Jesse James is rumored to be the 'fastest gun in the West'. An eager recruit into James' notorious gang, Robert Ford eventually grows jealous of the famed outlaw and, when Robert and his brother sense an opportunity to kill James, their murderous action elevates their target to near mythical status."
the-assistant-2019,627463,2020-01-31,['Drama'],en,88,3.1,/zJpJkVgezsR7dp6KQwyxtGIAOZv.jpg,The Assistant,"A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position."
the-astronomers-dream,104700,1898-01-01,['Fantasy'],fr,3,3.4,/hSboBoIJQ2APcVQYOcMSMrbrbhn.jpg,The Astronomer's Dream,An astronomer has a terrifying dream.
the-autopsy-of-jane-doe,397243,2016-12-21,"['Horror', 'Mystery']",en,86,3.4,/6K0wjP8kPCiPYy9PtXBGuypyt5I.jpg,The Autopsy of Jane Doe,"Father and son coroners receive a mysterious unidentified corpse with no apparent cause of death. As they attempt to examine the ""Jane Doe,"" they discover increasingly bizarre clues that hold the key to her terrifying secrets."
the-avengers,9320,1998-08-13,"['Action', 'Adventure', 'Thriller', 'Science Fiction', 'Comedy']",en,89,2.2,/1p5thyQ4pCy876HpdvFARqJ62N9.jpg,The Avengers,"British Ministry agent John Steed, under direction from ""Mother"", investigates a diabolical plot by arch-villain Sir August de Wynter to rule the world with his weather control machine. Steed investigates the beautiful Doctor Mrs. Emma Peel, the only suspect, but simultaneously falls for her and joins forces with her to combat Sir August."
the-avengers-2012,24428,2012-04-25,"['Science Fiction', 'Action', 'Adventure']",en,143,3.9,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!"
the-aviator,2567,2004-12-17,['Drama'],en,170,3.6,/lx4kWcZc3o9PaNxlQpEJZM17XUI.jpg,The Aviator,"A biopic depicting the life of filmmaker and aviation pioneer Howard Hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder."
the-aviators-wife,27145,1981-03-04,"['Drama', 'Comedy', 'Romance']",fr,106,3.6,/xgXj1Fcgq1nHjhj9i7BiqvZarn5.jpg,The Aviator's Wife,"A student is devastated when he finds that his girlfriend is cheating on him. In order to find out why she did it, he decides to spy on her and her airline pilot lover. Then he sees the pilot with a blonde woman and he begins to follow them…"
the-awakening-2011,77949,2011-08-17,"['Horror', 'Thriller', 'Mystery']",en,107,3.2,/6km04na4CFW2tujLC7kzjIh3gjv.jpg,The Awakening,"In post–War England, a writer and sometime-ghost hunter investigates a reported haunting at a boys boarding school."
the-awful-truth,14675,1937-10-21,"['Comedy', 'Romance']",en,91,3.6,/2VtsJoxvjpcMpwh0gweS8IMfHxO.jpg,The Awful Truth,"Unfounded suspicions lead a married couple to begin divorce proceedings, whereupon they start undermining each other's attempts to find new romance."
the-babadook,242224,2014-05-22,"['Drama', 'Horror']",en,94,3.3,/thP3cC2aF8jDVySXq0nsXTvvAfW.jpg,The Babadook,"A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her."
the-baby,28156,1973-03-01,"['Horror', 'Thriller']",en,84,3.0,/ovk7WxoO5Bu970qGCQuF6DgrwZw.jpg,The Baby,"A social worker who recently lost her husband investigates the strange Wadsworth family. The Wadsworths might not seem too unusual to hear about them at first - consisting of the mother, two grown daughters and the diaper-clad, bottle-sucking baby. The problem is, the baby is twenty-one years old."
the-babysitter-2017,419479,2017-10-13,"['Comedy', 'Horror']",en,85,3.1,/86a7GRVRCwfl7wdI4QadyvKa6Zu.jpg,The Babysitter,"When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a Satanic cult that will stop at nothing to keep him quiet."
the-babysitter-killer-queen,623491,2020-09-10,"['Comedy', 'Horror']",en,101,3.2,/imy1OoT1xddt2kqw6hhc4v01e8i.jpg,The Babysitter: Killer Queen,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil."
the-bad-and-the-beautiful,32499,1952-12-25,"['Drama', 'Romance']",en,118,3.6,/ajAXzTiPkL7JxeCRw5lQBqrKNGx.jpg,The Bad and the Beautiful,"Told in flashback form, the film traces the rise and fall of a tough, ambitious Hollywood producer, Jonathan Shields, as seen through the eyes of various acquaintances, including a writer, James Lee Bartlow; a star, Georgia Lorrison; and a director, Fred Amiel. He is a hard-driving, ambitious man who ruthlessly uses everyone on the way to becoming one of Hollywood's top movie makers."
the-bad-batch,316154,2017-06-23,"['Drama', 'Horror', 'Science Fiction']",en,119,2.6,/7o14VaMphEIzPwzeW6FP3A6zb4W.jpg,The Bad Batch,Arlen is sent to a fenced-off wasteland where undesirables are exiled to when she is kidnapped by a group of cannibals. She escapes and ends up on a journey to reunite a missing girl with her father.
the-bad-guys-2022,629542,2022-03-17,"['Family', 'Animation', 'Adventure', 'Comedy', 'Crime']",en,100,3.8,/7qop80YfuO0BwJa1uXk1DXUUEwv.jpg,The Bad Guys,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison."
the-bad-lieutenant-port-of-call-new-orleans,11699,2009-09-11,"['Drama', 'Crime']",en,122,3.1,/73jnKMm8bCcV1w2ltkaeJfLZJzX.jpg,Bad Lieutenant: Port of Call - New Orleans,"Terrence McDonagh is a New Orleans Police sergeant, who receives a medal and a promotion to lieutenant for heroism during Hurricane Katrina. Due to his heroic act, McDonagh injures his back and becomes addicted to prescription pain medication. He then finds himself involved with a drug dealer who is suspected of murdering a family of African immigrants."
the-bad-news-bears,23479,1976-04-06,"['Family', 'Comedy']",en,102,3.5,/kJNXMni0ObOXLth6v9xpUhWbtrp.jpg,The Bad News Bears,"An aging, down-on-his-luck ex-minor leaguer coaches a team of misfits in an ultra-competitive California little league."
the-bad-seed,42196,1956-09-12,"['Thriller', 'Drama', 'Horror']",en,129,3.5,/iAgSkpZslQ2s3onL9TaHbyWygtC.jpg,The Bad Seed,"Air Force Colonel Kenneth Penmark and his wife, Christine, adore their daughter Rhoda, despite her secret tendency for selfishness. Christine keeps her knowledge of her daughter's darker side to herself, but when a schoolmate of Rhoda's dies mysteriously, her self-deception unravels."
the-bad-sleep-well,31589,1960-09-19,"['Crime', 'Drama', 'Thriller']",ja,150,3.9,/z0LhZ121uaqa31RUeu1mOnaFb5w.jpg,The Bad Sleep Well,"In this loose adaptation of ""Hamlet,"" illegitimate son Kôichi Nishi climbs to a high position within a Japanese corporation and marries the crippled daughter of company vice president Iwabuchi. At the reception, the wedding cake is a replica of their corporate headquarters, but an aspect of the design reminds the party of the hushed-up death of Nishi's father. It is then that Nishi unleashes his plan to avenge his father's death."
